

"{'cht': 128, 'id': 2, 'nombre': 'Ecuaciones diferenciales ordinarias', 'cuatri': 0}","{'cht': 160, 'id': 6, 'nombre': 'Matemática 4', 'cuatri': 0}","{'cht': 24, 'id': 10, 'nombre': 'Teoría de colas', 'cuatri': 1}","{'cht': 160, 'id': 65, 'nombre': 'Redes complejas con aplicación a sistemas biológicos', 'cuatri': 1}","{'cht': 128, 'id': 69, 'nombre': 'Introducción al modelado de Sistemas Sociales', 'cuatri': 1}","{'cht': 96, 'id': 3, 'nombre': 'Ecuaciones diferenciales no lineales', 'cuatri': 2}","{'cht': 160, 'id': 1, 'nombre': 'Análisis numérico', 'cuatri': 2}"
"{'cht': 96, 'id': 3, 'nombre': 'Ecuaciones diferenciales no lineales', 'cuatri': 0}","{'cht': 128, 'id': 2, 'nombre': 'Ecuaciones diferenciales ordinarias', 'cuatri': 0}","{'cht': 96, 'id': 8, 'nombre': 'Simulación de procesos estocásticos', 'cuatri': 1}","{'cht': 80, 'id': 13, 'nombre': 'Taller de Matemática Aplicada I', 'cuatri': 1}","{'cht': 64, 'id': 35, 'nombre': 'Métodos robustos y no paramétricos', 'cuatri': 1}","{'cht': 64, 'id': 28, 'nombre': 'Herramientas de Selección de Modelos', 'cuatri': 0}"
"{'cht': 128, 'id': 2, 'nombre': 'Ecuaciones diferenciales ordinarias', 'cuatri': 0}","{'cht': 96, 'id': 47, 'nombre': 'Introducción al procesamiento digital de imágenes', 'cuatri': 1}","{'cht': 64, 'id': 33, 'nombre': 'Análisis Multivariado Avanzado', 'cuatri': 0}","{'cht': 96, 'id': 40, 'nombre': 'Aprendizaje profundo', 'cuatri': 2}","{'cht': 32, 'id': 46, 'nombre': 'Procesamiento de Lenguaje Natural', 'cuatri': 1}","{'cht': 160, 'id': 42, 'nombre': 'Introducción a la Robótica Móvil', 'cuatri': 1}","{'cht': 128, 'id': 59, 'nombre': 'Estadística en Física Experimental', 'cuatri': 2}","{'cht': 160, 'id': 65, 'nombre': 'Redes complejas con aplicación a sistemas biológicos', 'cuatri': 1}"
"{'cht': 80, 'id': 57, 'nombre': 'Introducción a la Meteorología del Espacio', 'cuatri': 0}","{'cht': 128, 'id': 58, 'nombre': 'Dinámica No Lineal', 'cuatri': 0}","{'cht': 128, 'id': 59, 'nombre': 'Estadística en Física Experimental', 'cuatri': 1}","{'cht': 160, 'id': 64, 'nombre': 'Propiedades Físicas y Químicas de los Materiales', 'cuatri': 0}","{'cht': 128, 'id': 68, 'nombre': 'Introducción al modelado de Sistemas Biológicos', 'cuatri': 1}","{'cht': 112, 'id': 70, 'nombre': 'Toma de decisiones', 'cuatri': 1}"
"{'cht': 96, 'id': 62, 'nombre': 'Instrumentación y Control', 'cuatri': 0}","{'cht': 128, 'id': 59, 'nombre': 'Estadística en Física Experimental', 'cuatri': 1}","{'cht': 128, 'id': 66, 'nombre': 'Sistemas complejos', 'cuatri': 2}","{'cht': 160, 'id': 64, 'nombre': 'Propiedades Físicas y Químicas de los Materiales', 'cuatri': 0}","{'cht': 128, 'id': 68, 'nombre': 'Introducción al modelado de Sistemas Biológicos', 'cuatri': 2}","{'cht': 80, 'id': 57, 'nombre': 'Introducción a la Meteorología del Espacio', 'cuatri': 0}"

"{'cht': 96, 'id': 12, 'nombre': 'Problemas Matemáticos de la Industria', 'cuatri': 1}","{'cht': 24, 'id': 10, 'nombre': 'Teoría de colas', 'cuatri': 2}","{'cht': 128, 'id': 14, 'nombre': 'Estadística Avanzada', 'cuatri': 1}","{'cht': 128, 'id': 68, 'nombre': 'Introducción al modelado de Sistemas Biológicos', 'cuatri': 0}","{'cht': 80, 'id': 13, 'nombre': 'Taller de Matemática Aplicada I', 'cuatri': 2}","{'cht': 160, 'id': 5, 'nombre': 'Análisis complejo', 'cuatri': 4}","{'cht': 96, 'id': 18, 'nombre': 'Casos de estudio en estadística', 'cuatri': 5}","{'cht': 64, 'id': 22, 'nombre': 'Herramientas de Visualización de datos', 'cuatri': 6}","{'cht': 96, 'id': 3, 'nombre': 'Ecuaciones diferenciales no lineales', 'cuatri': 2}","{'cht': 128, 'id': 2, 'nombre': 'Ecuaciones diferenciales ordinarias', 'cuatri': 5}"
"{'cht': 64, 'id': 23, 'nombre': 'Métodos de Estadística Robusta', 'cuatri': 1}","{'cht': 160, 'id': 44, 'nombre': 'Neurociencia Computacional', 'cuatri': 0}","{'cht': 64, 'id': 38, 'nombre': 'Estimación semiparamétrica y datos funcionales', 'cuatri': 1}","{'cht': 96, 'id': 47, 'nombre': 'Introducción al procesamiento digital de imágenes', 'cuatri': 1}","{'cht': 160, 'id': 52, 'nombre': 'Bases de Datos', 'cuatri': 2}","{'cht': 64, 'id': 45, 'nombre': 'Procesamiento del Habla', 'cuatri': 0}","{'cht': 96, 'id': 4, 'nombre': 'Procesos estocásticos', 'cuatri': 1}","{'cht': 80, 'id': 13, 'nombre': 'Taller de Matemática Aplicada I', 'cuatri': 3}"
"{'cht': 64, 'id': 23, 'nombre': 'Métodos de Estadística Robusta', 'cuatri': 1}","{'cht': 160, 'id': 44, 'nombre': 'Neurociencia Computacional', 'cuatri': 0}","{'cht': 64, 'id': 38, 'nombre': 'Estimación semiparamétrica y datos funcionales', 'cuatri': 1}","{'cht': 96, 'id': 47, 'nombre': 'Introducción al procesamiento digital de imágenes', 'cuatri': 1}","{'cht': 160, 'id': 52, 'nombre': 'Bases de Datos', 'cuatri': 2}","{'cht': 64, 'id': 45, 'nombre': 'Procesamiento del Habla', 'cuatri': 0}","{'cht': 96, 'id': 4, 'nombre': 'Procesos estocásticos', 'cuatri': 1}","{'cht': 80, 'id': 13, 'nombre': 'Taller de Matemática Aplicada I', 'cuatri': 3}","{'cht': 96, 'id': 63, 'nombre': 'Laboratorio de Electrónica', 'cuatri': 0}","{'cht': 96, 'id': 3, 'nombre': 'Ecuaciones diferenciales no lineales', 'cuatri': 0}","{'cht': 128, 'id': 69, 'nombre': 'Introducción al modelado de Sistemas Sociales', 'cuatri': 1}"
"{'cht': 64, 'id': 71, 'nombre': 'Teoría de juegos', 'cuatri': 0}"
